"","glutamine","tryptophan","glutamate","histidine","leucine","phenylalanine","asparagine","lactate","3-hydroxybutyrate (BHBA)","adenine","fructose","mannose","nicotinamide","pyruvate","uridine","pyridoxine (Vitamin B6)","inosine","isoleucine","alanine","threonine","tyrosine","lysine","methionine","malate","5-methylthioadenosine (MTA)","ornithine","5-oxoproline","pantothenate","3-hydroxyisobutyrate","citrate","glycerate","N-acetylalanine","N-acetylmethionine","urate","arginine","caprate (10:0)","serine","valine","pyridoxal","4-hydroxyphenylpyruvate","cortisol","cortisone","folate","riboflavin (Vitamin B2)","proline","cobalamine (Vitamin B12)","gamma-glutamylglutamine","N-formylmethionine","hypoxanthine","xanthine","xylitol","anthranilate","thiamin (Vitamin B1)","2-aminoadipate","phosphate","glycine","cis-aconitate","beta-hydroxyisovalerate","sorbitol","glycerol","xanthosine","kynurenine","glycerol 3-phosphate (G3P)","choline","3-methyl-2-oxovalerate","4-guanidinobutanoate","gamma-glutamylleucine","methionine sulfoxide","myo-inositol","glucose","erythritol","3-methyl-2-oxobutyrate","HEPES","4-methyl-2-oxopentanoate","alpha-hydroxyisocaproate","creatine","glutathione, oxidized (GSSG)","threonate","cysteine","3-(4-hydroxyphenyl)lactate","acetylcarnitine","3-hydroxy-2-ethylpropionate","caproate (6:0)","caprylate (8:0)","phenol sulfate","gamma-glutamylphenylalanine","pseudouridine","erythronate*","alpha-hydroxyisovalerate","N-acetylthreonine","acetoacetate","isovalerate","cysteine-glutathione disulfide","xylonate","p-cresol sulfate","dimethylarginine (SDMA + ADMA)","phenol red","2-hydroxyglutarate","thymidine"
"A_d3.2",0.966967959742378,1.06076588246102,3.04704281371188,1.15708197705818,1.28718638224545,0.974213077509937,0.751514462001428,1.33229285623379,0.477579594699834,1.41834790278172,0.613829391770414,1.26797530292871,0.877165973671827,2.4660774134933,1.99183696543006,1.14930504262293,1.19210829673335,1.4099794168517,3.2507185616164,1.06950577669373,1.09268666070269,0.985929358295212,0.996389983886504,1.25594522238118,3.08896152482249,1.29546984807768,1.03983560455309,1.07251545099715,0.740552985059921,1.00454187792923,1.05466004247264,1.15446712572815,1.44940187107772,2.71041147582293,1.09540474926165,1.67114170900434,1.3993316729339,1.17437963231334,1.07857530485845,0.693549190343446,1.61288129534759,0.803299575272883,1.13124791785679,1.1256997207575,0.971864361951716,0.855955885474631,1.02556378001163,1.02792519956844,1.1847399829497,0.943859130658297,0.791720652066382,1.93630573527017,1.21149474009322,2.35319936334006,1.52305196569546,2.28695149374076,1.19375125947676,1.55892571244207,0.815049342343502,1.70184865095374,1.35120838625948,1.91007874484579,1.552423442535,1.07544108030217,1.61450752697598,0.496442442585758,1.38080577086731,1.16682825545971,0.982249774159274,0.932817508710846,0.883500959884098,1.42889170891883,1.06719771176832,1.63129037123479,1.17670374480446,0.806626073405151,1.47486023904382,1.14078808524533,1.39233395190304,1.07712048861701,0.755062012655687,0.766284955244763,1.13372719723106,1.64693926827988,0.949587118511184,1.13385360935619,1.59984931788834,1.04207293494013,2.0894856181441,1.06310078657699,1.9570210389009,0.999694654440149,1.12685522060034,1.12620786865319,1.06006718055811,0.987194073029261,1.09470753463748,1.00839501284832,0.832573108961209
"A_d3.3",1.7571974464303,2.0018473329998,4.22295501165682,2.08245449715701,2.49932984535057,2.17359678035221,1.72442491561766,3.03344523633206,1.02530119670604,3.40797583249448,1.91484047745788,1.89163777930652,2.62252459030223,3.16197400333656,2.86840837275613,2.27587634013355,1.43418137530703,2.13021110041124,5.02114595571464,1.98348975069626,1.8074716405355,1.8479608598433,1.81947688231916,2.2401302143794,3.91451572745164,3.38507493457871,1.83159405834507,2.038035394771,1.55773372629975,1.76805758664996,2.11326299605395,1.44684009145688,2.29327456405376,1.64518082655123,2.06758882389687,1.82428607863265,2.48722686544609,2.28046765521184,1.94836450549086,1.97275957370243,2.72213319093495,1.09075655038406,2.04611305165004,2.15324646595075,2.12939710060992,1.37424446701105,2.1279777100862,2.0303162029493,2.01939521825793,1.72724326466185,4.23835256320223,4.86703514170644,4.63792290243784,3.06166810826839,2.26137092002223,5.00722987851723,1.66994982084808,2.59894258345611,2.3351370619332,2.21574909013915,1.68246545546724,3.23680459186712,1.24815634075694,2.06024057566241,3.09489509660057,1.32301558973506,3.74187641561175,2.3464628375674,1.62895537775844,1.76994828477667,1.87590722200509,2.99696895430256,1.91486054085478,3.12835267406561,2.85464054832747,1.09232799222132,1.00350278884462,1.54392596444828,2.69893483811926,1.81093029056908,1.69147455828257,1.59376248648417,2.71626497261745,2.59096136361722,1.84933023395174,2.47893891056358,1.96116702216586,1.87653529641527,2.27633367806956,2.02379634799912,3.5048316187159,2.16604723925119,1.52802909211084,1.91602416022858,1.95309556725852,1.82818577252719,1.92050809615824,1.42378299858313,3.6377182089317
"A_d7",0.887014263862887,0.917435095608004,0.644267169256036,0.986768836498381,0.85868044417287,1.05809445516323,0.878846774448616,0.984986778969411,0.974694646604969,0.792166721928546,0.885954506121926,1.12979666607004,0.948762947193803,0.513215586336758,0.734040795700897,0.951932316969144,0.932821734082251,0.8823307553159,0.902013105897082,0.8729575923335,0.891680630468525,0.832430560403988,0.898964283319587,0.958172450365398,1.75920067114677,1.29997623085833,0.966039487753175,0.992150970979233,1.01423634005271,0.831311596930464,1.22067518899874,0.923515801677629,1.15887886158458,0.477654277918289,0.999354003787208,0.992656449603504,1.30990035419033,0.939921196330972,0.98497320669972,2.13927925601301,0.992173172807237,0.946419536416645,1.03402430990943,0.954115301216266,0.995882550162903,0.816549560664604,1.49223347861337,1.19935731285759,1.07458438563976,0.836905044557098,3.24224656965828,1.73627360726257,1.61381515593263,2.5600016402034,0.870487129663698,1.67399674489017,1.12639464964188,1.39825349451111,0.862867302329179,0.951624672660082,0.96289767384473,1.15478260115839,0.692860138923874,0.892361961000919,1.27325977834499,0.767096187882019,1.16187963965602,0.888422822009742,0.872269617573361,0.866438894027494,1.49214988637152,1.25735018244971,0.948383503000312,1.50593676257362,1.27452946842891,0.772890707602792,0.698700351535036,0.581904063533802,1.03197530622192,1.60682189911753,0.942504944741489,0.810829686179752,0.894532951836833,1.01710146449005,0.928863336626064,1.43356411736706,0.656604993735879,0.92477171149022,1.22556877409474,1.04937708165271,1.50470597296064,1.11624489109323,0.825048376615002,1.00649098413749,1.02693246749079,0.869486152351775,0.980468749778391,1.14742696790351,0.90047331262578
"A_d7.1",1.04804231996619,0.941081511751622,0.30494706516004,1.0223933451636,0.920632647049899,0.988144356551364,1.24408372177129,1.20053513217291,1.18422220689557,0.729387951531686,0.949445574358544,1.01787431711193,0.99016952312318,1.02677806869096,0.79108899928558,1.19392906296742,0.929189217836212,1.10942680625164,1.07925919562185,1.03195502444184,0.982613427977684,0.98782586997508,0.96255215931839,1.1124307532153,1.91725301749689,0.065573840535385,1.01592422463332,1.00458023640232,1.2565847582858,0.880755683076603,1.09942320652918,0.856371879342826,1.44776012083496,0.507519784819162,0.992986300592127,1.19565712863644,0.049771473982658,1.00333590883395,1.1626398619952,1.33871981343398,1.05418565330646,1.13092888823195,0.977219294074792,0.954344899706568,0.989334835840928,0.818899991226789,1.06609687784358,1.19026062019971,1.08905463446394,1.03290397839219,1.35289556864278,1.99757076150231,1.04484247224202,0.120110421659587,0.804704642144232,0.605892349983883,1.18854712506308,1.5610851801009,1.25983714075732,0.607070233216906,0.986163817938952,1.30038615337435,1.30171369324722,1.00216311222233,1.34041485962136,1.03033704455683,1.49518572420997,0.954767403392929,0.772150371634464,0.830312814307961,1.55745362739688,1.33700265149529,1.01394297573452,1.53775526206456,1.28039037397386,0.86725460545832,0.995407171314741,0.804829002844818,0.469035038239325,1.41481269846452,1.39247888569466,1.07056071164847,1.2823597681572,0.981302818749672,1.06857590882825,1.01608541280324,1.40690671057078,1.04757369034045,1.86095873834283,1.16699551569051,0.995284178282721,1.112794073492,1.08664753095239,0.733004136642097,1.41560432927519,1.01269182203413,1.03099989652501,0.860098129757687,0.836149714617763
"A_d7.2",0.891193786658612,0.832219537480124,1.08231188461882,0.9141384329966,0.810343395168075,0.839753864932623,0.653225753396668,1.1416494161784,0.738512661865512,0.843854349457926,0.704440274346716,0.96836601248288,0.806086419411645,0.973106149946457,0.686463868091492,0.955284887691409,1.02221037366227,0.836379231166818,0.919256539515633,0.827055324893169,0.81833396288927,0.822034664833417,0.828324798671829,1.03201562784864,2.06092216614147,0.724140122808078,0.857462573407487,0.881186765653498,1.06144079684446,1.07292923961623,0.865584742574188,0.975017133047177,1.01764786930769,1.46897828148101,0.907221811701297,0.907762490850361,0.995793005768092,0.831680752975428,0.900831272005466,0.871969893349167,0.923548410525679,0.990765676297233,0.844284542060369,1.02855248358351,0.787753108751153,0.680119275539271,1.03122700329633,0.981870191032932,0.925979159828748,1.01023493547181,1.3952850179079,1.38078895671056,0.827591108730692,1.57582923472306,0.922939504247633,1.29691606044555,0.882216171366265,1.60280520766893,1.4806477263477,2.05974170871075,0.797159409579892,0.93826383832377,0.952314407417942,0.75950982929522,1.21183701802127,0.792068205871382,0.757567112035735,0.753650633288617,0.889867389627733,0.938915479433823,1.0556997275373,1.12967499528623,0.903541107552347,1.2632385332192,1.02613362685838,0.661780768606897,0.327472156331446,0.972616323359668,0.957535561086805,1.35483152898355,0.781792474209984,0.903768297857041,0.821114452858395,1.41465349266499,1.06473553360908,0.542206219697406,0.786722349603093,0.899336400782513,2.07893494173262,0.86907561121559,0.85839372010588,1.02029800632026,0.752079437578412,0.908395671853682,0.733151590660318,0.900530135074744,0.916299215149945,0.984494150465654,1.15137972375491
"A_d7.3",0.946469178339198,0.896832933917682,0.998635885493704,0.981972770489718,0.979681046758751,0.926748714210907,0.618034956270875,1.28324610022911,0.814204739229152,0.946384086042254,0.944690237388947,0.938206220090784,1.11666187633551,0.797905821935186,0.595360249266658,0.983539549494315,0.760818115895514,0.954730189751542,0.908686103583192,0.848552836922352,0.932532280606875,0.8734940304842,0.918031835501498,1.11706449632281,1.55805682153411,1.4036751898789,0.885395181647579,0.96022850371281,0.985756533267776,1.0825980282799,1.01885669474048,0.769996679567153,1.02991798306634,0.549038369562099,0.973097681427563,0.973806929269643,0.989504594758464,0.917876762741516,0.936571822969018,0.893187151266471,0.882095653997999,1.02288513044835,0.918408100129311,0.993060866158077,0.777329662029507,1.12871307404484,0.817813754130367,0.965395561659094,0.8820891426192,0.851384778683074,0.713854658098429,1.60715510287986,1.87687388829762,1.31320031068233,0.983798740140476,1.35360442509466,0.915512819754285,1.19736637311635,1.01504721733996,1.45940944590145,0.875245605552145,0.999118759314253,1.22449768819923,0.892584193839126,1.63824831657957,0.878376646336323,0.852745901240135,1.01926447551261,0.780224633491809,0.899682933249663,0.985805438002528,1.50722834319341,0.910633086462124,1.59442890028829,1.34716083673968,0.785290604689689,0.352939328400683,0.964036602549414,0.874472789377956,1.18374394656818,0.910677167171194,1.4336918731056,0.877676936773004,0.861285643537402,1.05061647808959,1.08173460489337,0.604276097074207,1.06894865738893,1.06296908972654,0.867745863978613,1.0045882151543,1.18503891866539,0.61695619718104,0.808427301740276,0.838380634782251,1.05364888260483,0.973544164600457,1.00993344127074,1.43531126255934
"A_d14",0.865491236096003,0.846830428196692,0.119240219602875,0.830939843539596,0.629127216224313,0.733969293541507,0.827552845517728,0.906388929173214,1.31000744706411,0.536592314156211,1.44038955306619,0.95042276622289,0.843181937243426,0.295362709068286,0.634550634952182,0.808795173960748,0.982011666101343,0.585821713784186,0.600130001025732,0.809608024254507,0.813793358660209,0.767606928542806,0.77022887269051,0.870903367728716,0.773824779461186,0.870082666622778,0.842963886845592,0.896038842732548,1.07788076416738,1.63998703760551,0.694209108904797,1.13871113971619,0.847361642118031,0.71955095455707,0.801059835168322,0.676901906541912,0.919382194217191,0.660947180898552,0.754773349364569,0.740504287969289,0.557817524395171,0.979217723087129,0.755262538336274,0.806134389840496,0.929033196142947,0.764426841679713,1.17873701922231,0.908968958605135,0.991520197348134,0.908253051734464,1.99731707640961,0.787265775439335,0.927273284619608,0.762387020415296,0.719093425822052,0.828507188855405,1.08424115249289,0.941997685129339,1.10499428021358,1.07010782335294,0.80292597696066,0.887671686389549,1.04317483217374,0.818392042218438,0.840170838813165,0.804171526954912,0.735686853058641,0.865409766432976,1.04828526397451,0.861556486639204,1.25578042984937,0.918975289217409,0.83220947223278,0.957817559035125,1.05551883518267,0.805425730176948,1.97466307079375,0.698155494291668,0.968008304824258,1.1245447979284,1.01763454594723,1.31675047484198,1.07431694632472,0.961623927137548,1.00581916343288,0.37082235790108,0.704570647145906,1.03791143255748,0.658964821581098,0.892866626725723,0.290781001413336,0.848422771910446,1.19542336359196,0.766468432685823,0.998353439511392,0.798636543019865,0.853971312646928,1.04701516884872,0.556214410970225
"A_d14.1",1.22869499742044,1.09230746482333,0.280999622717941,1.18134738372285,1.02031850706553,1.17822357783192,1.14067434785563,1.16114807715107,1.70251104863993,0.870041004456212,1.29551617626403,1.53184774281331,1.11526917976088,0.866444917402662,1.01502563982914,1.09182062281666,1.51645707264612,1.03629030811905,1.04285820812343,1.05439110215017,1.06205542594036,0.986294632964528,1.08692033833309,1.00795234088987,1.41802742872798,1.04098672272427,1.13931304345141,1.12804438623827,1.65147371540577,1.77444804246517,0.977985216553021,1.43916495046728,1.31052693142657,0.545194646881395,1.11758107406952,0.985046322336251,1.06056573357842,1.11007099349865,1.34621940845539,1.31993131269244,0.961277129776254,1.51788366910986,1.12528019206803,1.17338073595618,0.984262944723606,1.0136065472692,1.03196908612022,1.08023583124795,1.28131181670538,1.22655852550577,1.79404711779962,1.54799286771205,0.965734943833784,0.495221104112571,1.02380630612433,0.824138031904214,1.50801841737382,1.34631476646062,2.57954651226219,0.575712130760309,1.36343899694971,1.29592616996881,1.19813733099624,0.997821493728834,1.23511663518644,1.45974922388915,1.23252047474024,0.943466881556762,1.06011390232519,1.08880442892693,1.67614906651368,1.19649946578032,1.14985411351912,1.29466583638948,1.21875702199283,1.11582974096623,1.27322238396238,0.960477500645945,1.47965952536234,1.29073820447378,1.499502877179,2.08844540932114,1.04171619385285,0.942197445465797,1.44369696351214,0.524709409122348,1.20214167405542,1.14770671974602,1.28885609788135,1.29682724088397,1.68095201052184,0.953030682057636,1.55374720807785,1.39433448077862,1.26089399708066,1.29152212641543,1.1695656809139,1.11159098673437,0.95120243757826
"A_d14.2",0.998389639201103,0.95204891644623,0.313173323034646,0.940723571774016,0.719848636515278,0.947188085350335,0.887845003627873,0.999919122880106,1.11920240069842,0.551844148366508,0.978909677632352,1.40444201057803,0.91379661669611,0.746042642334205,0.736378494743881,0.932761410421397,1.62704726651181,0.750137043216275,0.735953396798376,0.894738836850934,0.872203119465832,0.877910081121179,0.89335040014325,1.24596599644159,0.91060266485063,0.763508653044951,0.939735877609556,0.954930379148617,1.43535525062121,2.44906670846416,0.981104087729431,0.806277234128715,1.01178386122078,1.16296030025925,0.927289678108643,0.694129109132292,1.08077370426418,0.95953212727633,1.07078527968927,1.0006567104993,0.73223412110471,1.30410130666975,0.989320708091398,0.844751779654703,0.94778003216784,0.977986283578185,1.33663158378237,1.09204166291804,1.13904777908081,1.21283572354238,1.38936407030352,0.788074918870034,0.967752543823442,0.888785931854213,1.01620105290421,1.15765934259313,1.33161583280212,1.41217613914142,1.59025504849394,1.99305999082404,1.42219245091795,0.974654678163382,1.35588553265671,0.931076743641471,0.941247990179185,1.30374704963328,1.12880271876539,0.996400650790026,1.00315225737864,1.12896769652527,1.36255786773554,0.95060284820356,0.960514714899154,0.949298096210301,0.727254090322824,1.35594980632696,4.92483676087439,0.934555554054622,1.21188044566278,1.38839214292019,1.48856713692875,1.36294644585158,0.95623082033699,0.787982250452597,1.10665872518051,1.6495702976238,1.31988952614736,0.872526884202727,1.70992094561589,1.03114657770979,0.915769621848691,0.941285017759131,1.72083346941474,1.29361961072204,0.999369946885863,0.939170461780866,0.967936571348774,1.32515908425505,0.722486844310637
"A_d14.3",0.800136672063042,0.708942577744672,0.356867367242907,0.75938278428174,0.605865957029873,0.785621501142295,0.802831577513368,0.957494988516589,1.19371896778211,0.736507178402983,1.48299332095276,0.843785822583793,0.59981543454474,0.872046502077729,0.538709091153085,0.764740243041502,0.996939536284779,0.524155536571214,0.485316571565548,0.725027046615182,0.764377966607354,0.703854783779704,0.750798688085514,0.644797119880305,0.447582871857946,0.729316069077885,0.750703034858687,0.792706895731589,1.16176362026668,1.24196775419102,0.929765593822371,0.698643017076668,0.774380084548287,0.908388758469952,0.779447474894546,0.78662217925995,0.769695323265444,0.607563910103169,0.656628572363498,0.623802008846051,0.595968779416141,1.00892305173188,0.781169147739052,0.806802550087722,0.824155125874103,0.809175305179565,0.970521059726006,0.805657353732258,0.931933492465842,0.876715553142456,1.0064284098592,0.987968613914586,0.708359270271854,0.805556731444788,0.675289911011374,0.847073788679878,0.749539461220678,1.00175873068762,1.09129586959059,1.00390783536584,0.699856154433407,0.692830602331385,1.62504988675,0.687146647136684,0.80531311005537,0.796625972414126,0.801723298199435,0.789606969928731,0.810927080011035,0.821594206506669,1.07579912120384,0.770255781915815,0.767848917571055,0.75328554675437,0.972335070823309,0.820840597670442,0.887756103942439,0.972235696310208,0.907282658552579,0.912946836447505,0.752058731097685,1.75950241439853,0.741623249665974,0.731088351220643,0.724365807504097,0.359746801866848,0.837839152015878,1.16235228428286,0.718058096384005,0.942664521656814,0.770495728133068,0.999870374209532,0.884391382980147,0.959495055709814,0.553970313450003,0.83643431637129,0.774719539186289,0.88743646663418,0.835383134720228
"A_d21",0.726708085926339,0.732327296917931,0.230689747010202,0.711050437850718,0.446446972832123,0.687716236737062,0.926205729418005,0.777523240677955,1.25641907488639,0.271920313551017,1.03883919371131,1.40486933268826,0.755112318018093,0.393274224253857,0.607440674443114,0.740706896297715,1.06725845651209,0.53421351812837,0.557107314584886,0.691309220928447,0.755170422875697,0.626345609576225,0.728017571171928,0.769359153196331,0.405594376526719,0.725349427093964,0.779831161045738,0.861659040144405,0.964714220551758,1.62640718405264,0.789400394449384,1.06459491658031,0.807980708453176,0.368244448612687,0.770927983522462,0.657983503389696,0.787905955418918,0.577047190450522,0.978207528316398,1.03447661647273,0.531448544995622,1.08530370002866,0.761399590769073,0.762167776737073,0.949148351294102,0.585753624209784,1.37569845567317,0.932922713490362,0.956230034867072,0.928394852848375,0.425560821663055,0.827801329349361,0.82605120031327,0.79210137913496,0.725171489369797,0.858623354852922,1.23770630897735,0.580068943246549,0.984813322101485,0.938236942592019,0.999494670335236,0.929257059025219,0.769110535879198,0.618884989243938,0.546407850466136,0.669861339169176,0.653871568662971,0.829762493617875,0.74826887515475,0.773880449673215,0.998780320570043,0.601576270445217,0.762496194497621,0.548364205922048,0.578946851199917,1.22903131431262,3.27278507064379,0.812905012788749,0.930619668109136,1.25913585765722,1.62063101973404,0.923895363663447,0.740876740248943,0.411511094547939,0.9820842437834,1.0789844232865,0.755148663034175,0.993348931433448,0.585777870331465,0.941517751755375,0.975420172402049,0.646928963223537,1.50947601848054,0.713205936964862,0.65978263031853,1.10769860713807,0.773683609017681,1.01993734572364,0.676119123381382
"A_d21.1",0.865491236096003,0.805617369618359,0.69440299348127,0.798047271224927,0.571960849442915,0.834624077284095,0.574633462799667,0.870062518881414,1.77658640698487,0.314754030076968,1.03566954560664,1.65746878350484,0.876344675045592,0.601245193990382,1.00907084786644,0.609205691575828,1.00197028694637,0.559024404109538,0.947072742607143,0.760205609638946,0.762618536642533,0.724317681691088,0.706859834208295,1.05553112879746,0.412159151576457,1.28892121621582,0.82696774024614,0.840159093612663,1.74073432183083,1.02636239918843,0.742352146613359,0.846468560738914,0.987427434490663,0.683269487416111,0.79245331049328,0.786158147150354,0.953428910629199,0.7250124807512,1.12189897894174,1.06612822794541,0.7230601279173,1.20277484884603,0.70151866144544,0.861815521743858,0.911949313366429,0.791949400251867,0.877691634704061,0.92923679569184,1.00824400065299,1.00973574706305,1.17057308264887,0.963479083337871,0.790765451746118,1.27407102283356,0.809897862997068,1.06774800154498,1.09258086247323,0.832261904576854,1.46968721673794,0.498161610579328,1.00004597975386,1.00262753470526,1.81370320049847,0.740660779401338,0.57371557257182,0.996495417969848,0.720775331228753,0.909442340602101,0.826752905693734,0.838810626500478,1.39603362123731,0.710862371226321,0.80690890379065,0.590965097211985,0.671279745771433,0.9232539647207,0.291306159975483,0.87752278294866,1.38061744679034,1.03811598301137,1.16336310751464,2.06809486155602,0.586022167477272,0.546082916436179,0.786174070445686,1.02372408510329,1.47000289740785,1.0651128050481,1.00113752855185,0.908465401269004,0.873877554958896,0.61637113307057,1.14573536702152,0.87457245631798,0.671104827793756,0.842470393281797,0.818489715327678,1.04858380074239,0.427093857557622
"A_d21.2",1.00160730849687,0.846010230232742,0.322850643195971,0.911250027898599,0.642674140307507,0.937150930579385,1.00251643576546,1.00002614228518,1.23101185024521,0.369123165029041,0.967656725508902,1.28175722833831,1.00981177175744,1.11174552716606,0.990490945956205,0.797326185655658,1.72924518413028,0.704200934970378,0.957140611073809,0.889221858791804,0.900729605533895,0.789057977759398,0.891363056303016,1.00214106956463,0.480641966189894,1.02366040247756,0.957025495361235,0.915895880633087,1.42554296698917,1.67621155300255,0.926749977255252,1.37163049417772,0.923115179795914,1.51963698826669,0.932412867466349,0.729542904516675,0.982977851912858,0.837633234922356,1.14529691672377,1.41674556419371,0.641902065462206,1.25566512680362,0.939361288511563,0.858630174632284,1.00411517270229,0.965301776937531,1.24892842391574,1.17727855992081,1.21113469310512,1.18766203070447,0.945537429999141,1.03530420003866,0.771532875720853,1.09710711450308,0.856541114857181,0.932250232831479,1.34296950073829,0.914576847139123,2.06308577082014,1.09638079283134,1.34387996048996,0.97437862638077,1.51129456555124,0.866255172487807,0.790966852118452,1.06047934307054,1.34851123273528,1.11401269242372,1.01498633015768,0.939182980747953,1.59465841395696,0.871278552869644,0.920384882678498,0.737609574074566,0.848584584269885,1.31319659761253,2.11574954070956,0.92353778697065,0.953038163294141,1.48242769064926,1.62692160118275,1.60338138600452,0.680540428284164,0.722720007999767,1.21702992598968,0.983497048705338,0.997404967745018,0.831021720714777,1.3744184342439,1.17312530815807,0.475753428285055,0.747416950405788,1.34689842713807,0.591626284399317,0.737916672843404,0.747956674379332,0.95229177703406,1.45243687197944,0.81673066909781
"A_d21.3",0.845410618103927,0.83693833996422,0.263661566414124,0.800556249824466,0.540861859769401,0.881266001230641,0.99626429897793,0.99997382725445,1.56863109085965,0.383991669926885,1.30609834448632,1.43550526816878,0.785940008961555,1.07284729934683,0.849112826277589,0.667909394414885,1.28206124745324,0.438639212050641,0.877103499564438,0.77472572250377,0.799736622727136,1.0820522271625,0.81849945297844,0.94028432476684,0.289645044888394,0.786413275974768,0.895049731023488,0.86922012704474,1.59637653071219,1.53526992399943,0.691016780583444,1.23149578658845,0.954346158028723,2.34478853137267,0.86013160025208,1.00656229015012,1.0042066164663,0.733013380060521,1.01823773794246,1.24407189060756,0.625289578993196,1.06022159410903,0.879789749345673,0.749777665556622,1.01999232011519,0.728704305169154,1.1393521173339,0.988375759114768,1.13192444728006,1.00553478880148,1.57634587977772,1.09523260947566,1.05946509044216,1.16609063811494,0.981471655481195,1.16634116242924,1.16619601708542,0.827558392244114,1.93549842183951,0.654340821962329,1.20161493390242,0.9804779170253,1.48341546129796,0.676961330306947,0.797564481043142,1.01222153555752,0.883729868380054,0.803037852860921,0.9034793405836,0.889286284018036,1.25738623584488,0.852626537692505,0.839395785253671,0.639437322122232,0.769057993879706,1.07665210794001,1.82626670864227,0.942735434831626,1.12375602196262,1.17322055970388,0.929310918732964,2.391538740627,0.508919519231831,0.538702238663264,1.013100767333,0.785173169169862,1.08101363797467,1.32257658019253,0.965015991334057,1.06878646788354,1.0257608363737,0.668476889939196,1.14774028451285,0.95129011632447,0.876753674289786,1.04677334903414,0.858219070857419,1.40439949548282,1.18992122160477
"A_d28",0.943744320600445,0.998739473283277,0.289234894558565,0.949002473538225,0.861439753935662,0.912207003785902,0.928311608486913,0.96504414865114,1.2586612462885,0.632491128658977,1.60859170061685,0.759880069540872,0.837313393877759,0.803641881582191,0.986079967827763,0.787088655435183,1.01446198484221,0.870886991537598,0.759995177719703,0.908355763134963,0.933927572693194,1.18740235782869,0.916546558544972,0.583462277057293,0.782351599287044,0.699585934251136,0.882855775145736,0.857798918938067,0.846125089021644,0.995450839064647,0.888618515706377,0.909215309466455,0.838581456219581,0.789302944544774,0.941074171323839,0.843104851742085,0.898916472346003,0.844567258916634,0.874465493574164,0.758540445631893,0.834626291825745,1.08642162579385,0.841568297777123,0.952555292804281,0.846173641708571,0.937327504173067,0.977321951206164,0.825261819887589,1.09052980326077,1.02812016613681,1.75357489408602,0.603315353069068,0.788813706411717,0.739020514216035,0.777975072816932,0.563275741773305,1.08603724265559,0.453938919729649,0.849328036505175,0.795399959423305,0.701755885774668,0.826094606485764,0.532653120040195,1.10612666728013,0.814802046149197,1.00320208841225,0.74522069905076,0.914478052428246,1.00643246205382,0.936936496595293,1.00114725953767,0.85779587310807,0.900480897960847,0.894476949882154,0.662075692293116,1.18318739320103,1.63303253388711,1.02783404488351,0.962755094539146,0.951021193710098,1.5393263461623,1.26337765662692,0.608588160412316,0.553498994721638,0.811218210356914,0.623023613559709,0.750721559594118,1.40759914424174,0.347074025124631,0.895465200510566,0.585227375521299,1.01436243054686,1.01643457165549,0.993294217771946,0.773555251163825,1.5480398559867,0.9082553221363,1.1472565858357,0.846958502215104
"A_d28.1",1.03461174473095,0.95532768702115,0.0735042784074535,0.963244722467209,1.04982712735979,1.16818836042902,1.206348306975,0.977061391531033,1.4743666457199,1.20212503270466,0.996805640244558,1.66579147818359,0.954935660188525,0.895973711366391,0.737176119497892,0.997595064861423,1.15073625922974,0.963708847543894,0.869785166581106,0.968022874358633,1.01738516601167,0.938456498440764,1.03177222551405,0.814693422329338,1.00543958564508,0.0624900334855174,1.02554749402027,1.04096495009125,1.23564738579223,1.56917733184477,0.94311404372543,0.53085042901083,0.928002075292845,0.483646103754201,0.984384969360334,0.643181681922027,0.0220342514782821,0.996662851658782,1.33092855840138,0.703614658019138,0.92675799940504,1.40250026593719,0.962593148158297,1.00678893574092,1.06077377333819,1.0197860378317,0.8032166114559,0.784704816137646,1.05825608642942,1.06318938480137,0.629686541440365,0.632898479117063,0.780598895416155,0.114459601542683,0.650515036058099,0.382065217955336,1.16570918588421,0.688175914708163,1.83315898500192,0.580292618831505,1.12211047413203,1.00082227811428,1.3812481941719,0.987555763790781,1.01486076508148,1.14365393121569,0.611084407279078,0.982920560721795,1.02117808072023,1.13323600607131,1.40545001176481,1.03596932696487,1.00103016234462,1.04212214763251,0.644589470077126,1.4890164180911,2.16798502291773,1.0267494513616,0.0439779080532077,0.909797189269097,1.50966944702055,1.75813236787983,0.646146714210144,0.940224827961375,1.0696941151037,0.453402953598329,1.00215182386706,0.833453074783316,0.998840667535998,0.935457930466831,5.10365468785111,1.00692526909995,1.75667831196401,0.793514310999798,1.35655125992648,0.852753943628208,1.01418352792368,0.996378863392981,1.04208706023264
